"name","ip_address","fqdn","state","guest_os_fullname","guest_reconciled","memory","sys_class_name","cpus","disks","change_control","bios_uuid","comments","company","correlation_id","sys_created_on","sys_created_by","dns_domain","short_description","discovery_source","disks_size","host_name","sys_domain","environment","first_discovered","server","image_path","install_status","location","mac_address","managed_by_group","managed_by","manufacturer","model_id","model_number","last_discovered","operational_status","delivery_date","order_date","owned_by","serial_number","size","support_group","supported_by","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count","vm_cluster_name","vm_inst_id","vm_instance_uuid","vcenter_uuid","vcenter_ref","guest_id","host_id","vendor"
"Device42-WDS","10.121.1.250","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","420be24e-05b0-bcea-61e0-ce5ebb873dfa","Device 42 Appliance","Princess Cruises","42 0b e2 4e 05 b0 bc ea-61 e0 ce 5e bb 87 3d fa","2023-04-30 23:24:46","prd_mid","","","ServiceNow","100","","global","","2023-04-30 23:24:46","","[vsan-didc-sc] 506ebe62-c4f3-ce34-4690-b0262865f480/Device42-WDS.vmx","Installed","Diamond Princess","","","","","","","2023-05-20 07:04:52","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","6","","","500b2b62-7abb-abf3-3408-ead0e2020cc1","2e4fd4ec-3c5c-471a-b908-5648593ad3d4","vCenter@10.121.2.70","windows9Server64Guest","",""
"Device42-WDS","10.122.1.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","421e9d6d-1a2f-d266-744e-8a1021cf4f89","Device 42 Appliance","Princess Cruises","42 1e 9d 6d 1a 2f d2 66-74 4e 8a 10 21 cf 4f 89","2023-04-23 11:03:03","prd_mid","","","ServiceNow","100","","global","","2023-04-23 11:03:03","","[vsan-ipdc-sc] efc0da62-2ab5-36f5-bc27-f4e9d47bf4f2/Device42-WDS.vmx","Installed","Island Princess","","","","","","","2023-05-11 07:24:16","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","9","","","501e643b-a6dd-762a-10a6-a43766875beb","9eb1b927-3812-41d1-aa25-7819b99fe3b0","vCenter@10.122.2.70","windows9Server64Guest","",""
"Device42-WDS","10.125.65.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4234b07d-86b9-a491-ae3e-5d90ecbb599a","Device 42 Appliance","Princess Cruises","42 34 b0 7d 86 b9 a4 91-ae 3e 5d 90 ec bb 59 9a","2023-04-26 22:30:09","prd_mid","","","ServiceNow","100","","global","","2023-04-26 22:30:09","","[vsan-exdc-sc] 6bebe262-9c4b-70ef-d2da-34800d4e4602/Device42-WDS.vmx","Installed","Enchanted Princess","","","","","","","2023-05-20 07:34:06","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","9","","","5034976d-ff4f-e4f1-f1af-aca7cdd73cab","c2284b99-46d5-41f4-bcfb-b785ddc76099","vCenter@10.125.66.70","windows9Server64Guest","",""
"Device42-WDS","10.122.193.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","42030963-a714-c307-2672-c6db013e4d77","Device 42 Appliance","Princess Cruises","42 03 09 63 a7 14 c3 07-26 72 c6 db 01 3e 4d 77","2023-05-11 07:18:24","prd_mid","","","ServiceNow","100","","global","","2023-05-11 07:18:24","","[vsan-gpdc-a] fd1ce962-e00d-2a58-86a7-e4434b24ad0e/Device42-WDS.vmx","Installed","Regal Princess","","","","","","","2023-05-11 21:10:23","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","3","","","5003838b-b486-3678-60c8-d5251acf743f","31e0be68-8b0d-403b-ad96-a17a891996e6","vCenter@10.122.194.70","windows9Server64Guest","",""
"Device42-WDS","10.120.129.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4239ea20-a05f-b85d-e748-304b041e23a2","Device 42 Appliance","Princess Cruises","42 39 ea 20 a0 5f b8 5d-e7 48 30 4b 04 1e 23 a2","2023-04-30 17:05:09","prd_mid","","","ServiceNow","100","","global","","2023-04-30 17:05:09","","[vsan-kpdc-a] 969fcd62-b8c3-7269-b5d8-34800d087240/Device42-WDS.vmx","Installed","Crown Princess","","","","","","","2023-04-30 17:05:09","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","2","","","5039074f-0b4e-a2bd-f889-9803d6ef9861","30ee2945-06b6-4c74-8a81-fb6ad71a4e37","vCenter@10.120.133.140","windows9Server64Guest","",""
"Device42-WDS","10.124.129.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4238c23a-33b7-47ce-156e-51b3d6ca36b9","Device 42 Appliance","Princess Cruises","42 38 c2 3a 33 b7 47 ce-15 6e 51 b3 d6 ca 36 b9","2023-04-30 23:12:20","prd_mid","","","ServiceNow","100","","global","","2023-04-30 23:12:20","","[vsan-mjdc-sc] bef6de62-161a-aea0-bc5e-b02628665220/Device42-WDS.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:39","Operational","","","","","","","","","2023-05-22 17:31:44","eric.sturge","5","","","5038507a-f7c8-eb65-1d60-f069c4de2451","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"Device42-WDS","10.120.65.252","d42-vlan11-wds","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","42226f0e-4822-d4ce-b8b6-360c2ac24a88","Device 42 Appliance","Princess Cruises","42 22 6f 0e 48 22 d4 ce-b8 b6 36 0c 2a c2 4a 88","2023-04-29 21:52:46","prd_mid","","","ServiceNow","100","","global","","2023-04-29 21:52:46","","[vsan-codc-sc] effed162-ec52-e5cc-1d5e-e4434b2906ea/Device42-WDS.vmx","Installed","Coral Princess","","","","","","","2023-05-11 07:23:49","Operational","","","","","","","","","2023-05-22 17:30:49","eric.sturge","6","","","5022bc1e-8424-921e-e088-90099b344365","e083fa50-66e9-45ab-84ac-b8e9ff92f906","vCenter@10.120.66.70","windows9Server64Guest","",""
"IPDC2","172.29.208.11","IPDC2.ip.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","421a5638-c06f-f1f7-626e-22e8a1ab4866","Domain Controller","","42 1a 56 38 c0 6f f1 f7-62 6e 22 e8 a1 ab 48 66","2023-04-23 11:03:03","prd_mid","","","ServiceNow","80","","global","","2023-04-23 11:03:03","","[vsan-ipdc-sc] aa8f0562-045e-5dc9-8630-b026284be220/IPDC2.vmx","Installed","Island Princess","","","","","","","2023-05-11 07:24:15","Operational","","","","","","","","","2023-05-22 17:16:38","eric.sturge","8","","","501a9a0c-5d7a-7ed2-8783-6f3cfca48f73","9eb1b927-3812-41d1-aa25-7819b99fe3b0","vCenter@10.122.2.70","windows9Server64Guest","",""
"KPDC2","10.120.128.11","KPDC2.kp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42299366-4472-8240-c072-912133753b0c","Domain Controller","","42 29 93 66 44 72 82 40-c0 72 91 21 33 75 3b 0c","2023-04-30 17:05:07","prd_mid","","","ServiceNow","80","","global","","2023-04-30 17:05:07","","[vsan-kpdc-a] 0a521562-f863-f00c-271b-f4e9d4621408/KPDC2.vmx","Installed","Crown Princess","","","","","","","2023-04-30 17:05:07","Operational","","","","","","","","","2023-05-22 17:16:38","eric.sturge","1","","","5029fa7f-00f7-3f6a-ae1e-23d302e9a110","30ee2945-06b6-4c74-8a81-fb6ad71a4e37","vCenter@10.120.133.140","windows9Server64Guest","",""
"CODC2","172.29.200.11","CODC2.co.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42224e28-7608-3040-e6e4-744f515b8a99","Domain Controller","","42 22 4e 28 76 08 30 40-e6 e4 74 4f 51 5b 8a 99","2023-04-29 21:52:46","prd_mid","","","ServiceNow","80","","global","","2023-04-29 21:52:46","","[vsan-codc-sc] 890fef61-e699-bedc-0369-e4434b2906ea/CODC2.vmx","Installed","Coral Princess","","","","","","","2023-05-11 07:23:49","Operational","","","","","","","","","2023-05-22 17:16:38","eric.sturge","5","","","5022f955-a1df-449c-a83d-0c3c709ff438","e083fa50-66e9-45ab-84ac-b8e9ff92f906","vCenter@10.120.66.70","windows9Server64Guest","",""
"APDC2","10.121.192.11","APDC2.ap.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42361936-95d0-67af-73a8-b7a02aff9938","Domain Controller","","42 36 19 36 95 d0 67 af-73 a8 b7 a0 2a ff 99 38","2023-04-29 21:25:51","prd_mid","","","ServiceNow","80","","global","","2023-04-29 21:25:51","","[vsan-apdc-sc] 58386862-e0ff-0285-51fe-b026284b8890/APDC2.vmx","Installed","Grand Princess","","","","","","","2023-05-20 07:41:13","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","7","","","5036592d-cd08-8363-bbca-f350c71528f6","b43689e3-bd4a-4396-ac79-b07192c15cbd","vCenter@10.121.194.70","windows9Server64Guest","",""
"DIDC2","10.121.0.11","DIDC2.di.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","2","1","","4234822c-435d-6a32-76d5-697c8812daf1","Domain Controller","","42 34 82 2c 43 5d 6a 32-76 d5 69 7c 88 12 da f1","2023-04-30 23:24:45","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:24:45","","[vsan-didc-sc] 4d572662-905e-d7a5-4584-b026284bf540/DIDC2.vmx","Installed","Diamond Princess","","","","","","","2023-05-20 07:04:51","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","5","","","50343d00-a8aa-9935-c935-514cb9b6f16b","2e4fd4ec-3c5c-471a-b908-5648593ad3d4","vCenter@10.121.2.70","windows9Server64Guest","",""
"RPDC2","10.10.66.11","RPDC2.rp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","4","2","","421afa97-a1b3-86b3-3b49-d40f68fd6d34","Domain Controller","","42 1a fa 97 a1 b3 86 b3-3b 49 d4 0f 68 fd 6d 34","2023-04-30 11:39:43","prd_mid","","","ServiceNow","130","","global","","2023-04-30 11:39:43","","[vsan-rpdc-sc] 74222a62-1ab5-abf7-ab9f-e4434b1e1420/RPDC2.vmx","Installed","Royal Princess","","","","","","","2023-05-22 01:01:17","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","9","","","501a9abc-b4d5-070a-a94e-2ad584ce721c","78fd8504-c564-4481-86a8-253dadf4b31c","vCenter@10.123.5.140","windows9Server64Guest","",""
"EPDC2","172.29.124.11","EPDC2.ep.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","4207278b-ba81-8938-791c-1040b342ab93","Domain Controller","","42 07 27 8b ba 81 89 38-79 1c 10 40 b3 42 ab 93","2023-04-30 23:24:55","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] ef598562-0810-2e10-df95-f4e9d4620274/EPDC2.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","5","","","5007584c-0b83-b2ac-c0fe-b4d9da5b6b38","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"MJDC2","10.124.128.11","MJDC2.MJ.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","421c4962-cf9d-7877-23df-8d2be2fc58a7","Domain Controller","","42 1c 49 62 cf 9d 78 77-23 df 8d 2b e2 fc 58 a7","2023-04-30 23:12:14","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:12:14","","[vsan-mjdc-sc] a4984c62-b6fc-058c-b951-b026284c07f0/MJDC2.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:29","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","4","","","501cf4c2-d0ba-10bc-063e-eaaba238e5ff","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"XPDC2","10.125.128.11","XPDC2.xp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","1","","423a454a-2ea2-b0f4-a810-ffacd88776ce","Domain Controller","","42 3a 45 4a 2e a2 b0 f4-a8 10 ff ac d8 87 76 ce","2023-04-30 10:24:57","prd_mid","","","ServiceNow","100","","global","","2023-04-30 10:24:57","","[vsan-xpdc-sc] f7e31c62-7eda-58ab-c43c-34800dfa0176/XPDC2.vmx","Installed","Discovery Princess","","","","","","","2023-05-22 13:16:56","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","7","","","503a9b04-16d5-4c0e-319e-e7325902d064","83747bec-e07b-44a8-aa2c-2d5fbf149fa1","vCenter@10.125.130.70","windows9Server64Guest","",""
"GPDC2","10.10.74.11","GPDC2.gp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42073e97-5561-654a-4597-7a6cc9098e23","Domain Controller","","42 07 3e 97 55 61 65 4a-45 97 7a 6c c9 09 8e 23","2023-05-11 07:18:13","prd_mid","","","ServiceNow","80","","global","","2023-05-11 07:18:13","","[vsan-gpdc-a] db7dea62-fa96-a09a-7c62-246e968796f8/GPDC2.vmx","Installed","Regal Princess","","","","","","","2023-05-11 21:10:19","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","2","","","5007f31d-926e-48b8-58af-d645ae1ed1c9","31e0be68-8b0d-403b-ad96-a17a891996e6","vCenter@10.122.194.70","windows9Server64Guest","",""
"CBDC2","10.120.0.11","CBDC2.cb.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","6","1","","423c8a71-b25a-a2c4-f254-04eee6c74243","Domain Controller","","42 3c 8a 71 b2 5a a2 c4-f2 54 04 ee e6 c7 42 43","2023-03-14 14:04:05","prd_mid","","","ServiceNow","80","","global","","2023-03-14 14:04:05","","[vsan-cbdc-sc] 3e0efc62-b693-f4bf-bf24-e4434b221b2e/CBDC2.vmx","Installed","Caribbean Princess","","","","","","","2023-05-20 07:44:24","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","47","","","503c3679-1c06-8b7b-aa96-a91a2d529207","2f8ff8db-dde0-48a0-b6ba-67c13bff4cc5","vCenter@10.120.2.70","windows9Server64Guest","",""
"SADC2","10.123.128.11","SADC2.sa.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","4","1","","4231e93d-6b1d-3a99-70f2-d68b0d0a316a","Domain Controller","","42 31 e9 3d 6b 1d 3a 99-70 f2 d6 8b 0d 0a 31 6a","2023-05-01 00:16:31","prd_mid","","","ServiceNow","80","","global","","2023-05-01 00:16:31","","[vsan-sa-a] bf6e5d62-c466-5969-d550-b02628662670/SADC2.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 17:16:32","eric.sturge","5","","","50315157-d0cf-e671-dece-453f1f4fe6a1","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows9Server64Guest","",""
"RUDC2","10.123.64.11","RUDC2.ru.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","1","","42332177-5f10-bb17-0539-272de3d35698","Domain Controller","","42 33 21 77 5f 10 bb 17-05 39 27 2d e3 d3 56 98","2023-04-30 11:28:49","prd_mid","","","ServiceNow","80","","global","","2023-04-30 11:28:49","","[vsan-rudc-b] 17835d62-8ee9-ea0f-0639-e4434b1d2f0c/RUDC2.vmx","Installed","Ruby Princess","","","","","","","2023-05-22 16:57:50","Operational","","","","","","","","","2023-05-22 17:16:20","eric.sturge","6","","","5033cf02-4558-9390-a26a-8bb96194c147","24c9bad8-ed9f-4a86-835d-caa3c6ca3efd","vCenter@10.123.66.70","windows9Server64Guest","",""
"SADC1","10.123.128.10","SADC1.sa.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","4","1","","4231d503-09a3-acb9-9d56-2a1b9b3134c0","Domain Controller","","42 31 d5 03 09 a3 ac b9-9d 56 2a 1b 9b 31 34 c0","2023-05-01 00:16:31","prd_mid","","","ServiceNow","80","","global","","2023-05-01 00:16:31","","[vsan-sa-a] bf6e5d62-7c6e-de6e-447c-b02628662670/SADC1.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 17:16:02","eric.sturge","5","","","5031c7ca-aa6e-55c6-c54a-c010e31d6f53","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows9Server64Guest","",""
"GPDC1","10.10.74.10","GPDC1.gp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","1","","4207f778-c213-7e9a-28c3-4224bc46076c","Domain Controller","","42 07 f7 78 c2 13 7e 9a-28 c3 42 24 bc 46 07 6c","2023-05-11 07:18:13","prd_mid","","","ServiceNow","80","","global","","2023-05-11 07:18:13","","[vsan-gpdc-a] dc7dea62-ec32-c712-9592-246e968796f8/GPDC1.vmx","Installed","Regal Princess","","","","","","","2023-05-11 21:10:19","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","2","","","50070e29-1712-df58-2098-83cb98fc139d","31e0be68-8b0d-403b-ad96-a17a891996e6","vCenter@10.122.194.70","windows9Server64Guest","",""
"EPDC1","172.29.124.10","EPDC1.ep.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","4","1","","4207bb33-106e-4be8-0b86-aaff29ac8761","Domain Controller","","42 07 bb 33 10 6e 4b e8-0b 86 aa ff 29 ac 87 61","2023-04-30 23:24:55","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:24:55","","[vsan-epdc-a] ef598562-b80e-8d0e-8ac2-f4e9d4620274/EPDC1.vmx","Installed","Emerald Princess","","","","","","","2023-05-20 08:58:09","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","5","","","500782e7-4874-e6c2-1bfc-4904aecf898e","70df3d49-6e0d-4572-bd51-791f2fc699f5","vCenter@10.121.66.70","windows9Server64Guest","",""
"RPDC1","10.10.66.10","RPDC1.rp.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","4","2","","421a58f2-3dfa-d96b-b1ad-20c9efc69268","Domain Controller","","42 1a 58 f2 3d fa d9 6b-b1 ad 20 c9 ef c6 92 68","2023-04-30 11:39:43","prd_mid","","","ServiceNow","130","","global","","2023-04-30 11:39:43","","[vsan-rpdc-sc] 71222a62-bab5-ebab-d043-e4434b1e1420/RPDC1.vmx","Installed","Royal Princess","","","","","","","2023-05-22 01:01:17","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","9","","","501aa958-106b-616a-ab82-f0841b5a778b","78fd8504-c564-4481-86a8-253dadf4b31c","vCenter@10.123.5.140","windows9Server64Guest","",""
"APDC1","10.121.192.10","APDC1.ap.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42364432-da9c-ab6f-3d16-cb3dc4a14f1a","Domain Controller","","42 36 44 32 da 9c ab 6f-3d 16 cb 3d c4 a1 4f 1a","2023-04-29 21:25:51","prd_mid","","","ServiceNow","80","","global","","2023-04-29 21:25:51","","[vsan-apdc-sc] 56386862-b423-2082-eb0d-b026284b8890/APDC1.vmx","Installed","Grand Princess","","","","","","","2023-05-20 07:41:13","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","7","","","5036aefe-710c-9f9c-edf6-9cedd77b445b","b43689e3-bd4a-4396-ac79-b07192c15cbd","vCenter@10.121.194.70","windows9Server64Guest","",""
"MJDC1","10.124.128.10","MJDC1.MJ.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","421ccfc0-f915-89f8-5fd4-5a78fc670850","Domain Controller","","42 1c cf c0 f9 15 89 f8-5f d4 5a 78 fc 67 08 50","2023-04-30 23:12:14","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:12:14","","[vsan-mjdc-sc] a4984c62-1085-9488-2db8-b026284c07f0/MJDC1.vmx","Installed","Majestic Princess","","","","","","","2023-05-11 07:24:29","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","4","","","501c936c-7aec-5204-555b-92048e614525","5d4b4336-c86e-4e10-8854-4c7726adf154","vCenter@10.124.130.70","windows9Server64Guest","",""
"DIDC1","10.121.0.10","DIDC1.di.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","6,144","VMware Virtual Machine Instance","2","1","","4234b722-6b99-c8cf-8f43-a7d73eb5da9d","Domain Controller","","42 34 b7 22 6b 99 c8 cf-8f 43 a7 d7 3e b5 da 9d","2023-04-30 23:24:45","prd_mid","","","ServiceNow","80","","global","","2023-04-30 23:24:45","","[vsan-didc-sc] 4d572662-a410-8ea6-4adc-b026284bf540/DIDC1.vmx","Installed","Diamond Princess","","","","","","","2023-05-20 07:04:51","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","5","","","5034204c-7205-8b97-15d1-767eedde1627","2e4fd4ec-3c5c-471a-b908-5648593ad3d4","vCenter@10.121.2.70","windows9Server64Guest","",""
"IPDC1","172.29.208.10","IPDC1.ip.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","421a4880-a351-32ad-b4ef-141bd81ce342","Domain Controller","","42 1a 48 80 a3 51 32 ad-b4 ef 14 1b d8 1c e3 42","2023-04-23 11:03:03","prd_mid","","","ServiceNow","80","","global","","2023-04-23 11:03:03","","[vsan-ipdc-sc] aa8f0562-243c-cfcc-3ebc-b026284be220/IPDC1.vmx","Installed","Island Princess","","","","","","","2023-05-11 07:24:15","Operational","","","","","","","","","2023-05-22 17:15:54","eric.sturge","8","","","501a1e98-42e5-fcef-cc4d-f7710aea4441","9eb1b927-3812-41d1-aa25-7819b99fe3b0","vCenter@10.122.2.70","windows9Server64Guest","",""
